id,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25
107545,-0.781850,-0.242016,0.120440,2.086418,0.681374,-0.220227,-0.258508,0.701316,0.362715,-0.522608,1.673399,0.461210,-0.142404,-0.038702,2.126924,-0.437985,0.154526,1.604812,1.104322,-0.992203,-0.511512,0.495323,1.203748,0.069059,-1.413093
107546,1.227120,0.699311,-0.018956,-0.743910,-0.515657,1.070732,0.219980,-0.450136,0.490889,-0.370429,-0.449386,-0.912485,0.046144,-0.882371,1.645768,0.174392,-1.046832,-0.265349,0.408075,-2.530903,-0.957848,0.738838,0.771405,-0.503837,-1.158476
107547,-1.279660,2.325078,-0.450388,-0.246559,-1.211246,-1.550457,0.183089,-0.691816,-1.224435,0.677870,-0.900056,-2.257154,0.106425,0.912620,0.047651,2.095335,-2.874708,-0.004093,0.353666,1.198588,-1.058180,-1.655072,0.253334,-0.396812,0.747042
107548,0.809970,0.731787,0.830352,0.569559,0.076653,0.311909,0.287202,0.202723,0.793978,-0.616446,1.606570,-2.021419,0.181656,-1.025748,0.054740,0.100397,-1.473203,-1.002677,-0.518033,-2.063627,-2.044304,0.918680,-0.800465,-0.450714,2.042193
107549,0.550489,-0.376749,0.429580,1.211470,0.176311,0.737704,0.515934,0.467130,0.678093,0.432330,-0.643741,-1.640781,0.370621,-0.636397,0.294967,-0.223912,-1.395771,1.301501,-1.192881,-1.275097,1.672275,-0.236804,0.523939,0.542161,1.406206
107550,0.584828,-0.264163,-0.519223,-0.532764,-1.106352,0.542815,-0.204373,-1.221541,-1.005885,-0.738247,-1.084845,1.663620,0.608350,-0.818735,-0.490020,0.543158,-0.629779,1.446539,-1.144912,-0.755309,0.655814,-0.920540,1.826128,1.347205,0.136392
107551,0.803059,0.330205,-0.914119,0.369893,-1.084760,0.480007,-0.857194,-0.941180,-0.079230,0.484978,0.945310,-1.883443,-0.687737,-0.198795,0.607694,-0.938064,-1.205918,-0.765166,-1.035236,-0.164197,0.847773,-0.054795,-0.641010,-1.250890,0.487105
107552,0.704201,0.815924,-0.300848,-0.283538,0.166172,-0.328001,-0.028530,0.140274,-0.195535,0.025463,-0.214528,-0.771688,0.521865,-0.746391,0.923731,-1.559657,-0.367415,1.146515,0.431113,-0.676634,-1.681831,-0.598403,-0.087082,0.359054,-1.489474
107553,-0.659321,-2.094764,0.020082,0.304937,-0.718024,-0.223751,-0.315304,-0.769664,-1.285821,-1.437903,0.884326,0.319521,0.144548,-0.541037,1.395670,1.191839,-1.031899,-0.241413,0.369340,1.055894,0.523413,1.092694,-0.782539,1.071724,-1.599593
107554,0.127863,-2.527895,0.034938,0.113482,1.011554,0.428223,0.490721,0.643833,-0.399312,-1.032590,-0.063925,0.743379,1.535149,0.450279,1.100593,0.269031,1.048368,1.408344,0.488626,1.076653,-0.822011,0.581400,-1.714320,1.676367,1.204912
107555,1.287784,0.170061,0.974164,-1.020420,0.669032,-0.241716,-0.584950,0.434631,-0.974437,-1.081111,2.604575,-0.415205,-0.619439,-0.313994,2.147842,-0.256824,0.945945,-2.019601,-1.124492,1.421503,-1.146990,1.860484,0.685484,-1.221829,2.211766
107556,1.152049,0.424222,-0.122239,0.336689,-1.086016,-0.099761,-0.044868,-0.996814,-0.598639,1.171428,0.228548,0.260955,0.173736,2.530771,-0.388133,0.070572,-0.068869,1.374876,-0.460003,0.637404,0.059249,1.177323,-0.773318,1.678264,-0.922562
107557,-1.036328,2.040190,-0.235206,-0.354474,-0.507563,-1.875349,0.348564,-0.354298,-1.935332,0.145171,-0.461996,1.274646,-1.906651,1.389034,-0.135513,-1.282317,-0.448248,-0.110417,0.557734,-0.123658,-0.298330,0.722396,1.418221,0.522297,0.726287
107558,1.114617,1.348297,0.274326,-0.936134,-1.061046,1.633934,-0.189775,-1.261790,-0.394919,-2.486833,0.717565,-0.055773,0.257760,-0.202267,0.347473,-0.208183,-0.918478,-0.498529,-0.945877,-0.979280,1.212685,-0.181355,-1.042998,-0.817885,-1.182021
107559,0.008757,-1.007639,0.136137,1.299313,0.569851,-0.185013,-0.021733,0.373989,-0.915817,1.227031,0.516974,1.015696,-0.191590,1.272050,-0.342417,1.265946,-0.168278,0.955222,0.027120,-0.994950,0.932569,0.431071,0.739164,1.586370,1.671149
107560,-0.279097,0.527523,-0.020353,1.621176,-0.250697,-0.584411,-0.158052,-0.173610,0.244538,-0.490322,0.631503,-0.997362,0.106405,-2.651539,2.057019,0.713595,0.972971,-0.461409,-1.646758,0.018179,1.552460,-0.000107,0.839307,-1.167325,-1.062509
107561,0.679109,-0.195200,-0.148944,-0.143868,-0.525157,0.518382,0.070438,-0.329014,0.258123,0.132645,0.909518,-1.249696,0.431429,0.609609,1.654942,-0.994054,-0.901714,-0.151903,0.973171,0.442014,1.003676,0.457130,-1.010860,0.207420,0.233255
107562,0.679403,0.809556,-1.045240,-0.373392,-0.023939,0.005856,0.003479,0.013015,1.196583,-0.984728,-0.713402,-1.423701,-0.946574,-1.057492,-0.066021,0.683408,0.977798,0.175552,0.466098,-2.461562,-0.201370,-2.378330,-1.182660,1.376087,1.108489
107563,-1.439166,1.383419,0.721243,-1.868155,-0.001372,-1.086197,-1.577935,0.082262,-0.109922,0.713170,-0.122917,0.692611,0.210709,0.099492,-1.767106,-1.605720,-0.738407,-0.999428,0.325543,-0.843097,-0.285883,-1.292965,-0.112782,2.323369,-1.206627
107564,1.788608,0.762229,0.109288,0.448347,-0.131971,0.882408,0.226816,-0.263286,-0.617611,1.959728,1.104479,0.923348,1.482134,1.113153,0.441577,2.202570,0.055110,-0.065063,0.672139,-1.294863,-0.414926,0.977088,-1.519460,-0.577905,-0.229934
107565,1.147020,-0.850495,0.221639,1.903767,0.083752,1.367452,-0.042173,0.394253,0.088283,1.056874,0.105433,0.142868,-1.152492,1.645994,-0.936138,0.746687,0.197415,0.744023,1.187437,1.011062,-0.529497,0.508250,-0.059418,0.738724,3.180158
107566,1.244214,-0.448932,0.552233,0.861751,2.069728,0.122859,0.695355,0.915060,-1.404923,-0.003176,0.420325,-0.616803,-0.450627,-0.218224,-0.494671,-1.271236,-1.203203,0.137223,1.173221,0.048510,-0.438638,-0.360696,-0.045713,1.071193,-0.280817
107567,1.554675,1.461046,0.493044,-0.394003,1.018012,0.665810,0.350037,0.914078,0.325740,0.514343,-1.595741,0.699852,-0.710822,0.289077,0.367317,0.630434,-0.279338,-1.187263,0.050701,0.119504,-0.947543,-0.525706,-0.127304,0.871900,0.323053
107568,-0.868692,0.178274,-0.900488,0.774398,0.518726,-1.298416,-1.411090,0.451464,-0.301722,-0.515089,-1.243091,-0.047793,-0.222990,0.184506,0.120090,0.866939,-1.297378,1.041931,-0.155720,0.770108,-1.615969,-0.069177,0.521445,-0.348379,-0.091651
107569,-1.104335,-1.020391,1.238172,-2.457317,0.009542,-0.402439,-2.859448,-0.489658,1.496500,0.873188,0.674724,-0.960016,0.336815,0.757947,-0.107075,-1.715023,-0.538220,0.317354,-0.226185,1.521417,-2.544427,0.520242,-0.095619,0.553909,-0.672120
107570,-0.820929,0.712034,-0.698416,0.386545,-1.910267,-0.359156,-0.215572,-1.066895,-1.271900,-0.558440,-1.668744,-0.198766,1.127651,1.385105,-1.355850,0.464040,-1.083535,0.417231,0.693564,1.227404,0.217665,0.419133,-2.091548,1.321779,-0.323538
107571,0.716334,-0.074277,0.936745,-0.417737,-0.428340,0.341844,-0.183860,-0.518978,-0.170133,0.771852,0.887597,1.739185,-0.512350,-1.260335,0.976426,-0.123289,1.512279,0.384409,-0.542247,1.035972,0.625467,0.878050,-0.711953,1.410195,0.731986
107572,1.152212,0.899291,1.171363,-0.337458,0.273132,-0.078411,-0.240931,0.125930,0.363089,0.234084,0.053636,1.698085,0.104174,0.726849,-0.823242,-1.502665,-0.751325,1.329080,0.466004,-0.493810,1.159740,-1.242799,-0.172865,-0.967566,1.006939
107573,-1.232372,0.133849,-0.583565,0.914971,-1.378873,-0.414350,-0.391438,-0.695073,1.039545,-0.862510,1.500023,-0.294071,0.412159,0.413924,0.953350,-2.264747,-0.134363,1.049459,-0.127925,-1.004315,-0.806290,-0.339317,1.042737,-1.064726,-1.387841
107574,2.194876,-1.492421,-0.102352,0.960979,2.229043,1.641037,-0.427557,0.931555,-0.500004,1.778093,0.475861,-0.289220,-0.494003,1.077241,0.398655,-2.681787,1.371224,-0.225302,0.585773,-0.094845,-0.415058,0.826199,-0.309681,-1.258943,1.187545
107575,-2.693738,-1.456273,-0.234383,2.758158,-0.455336,-1.838288,-0.708841,-0.972129,-0.274151,-0.372834,0.024943,0.610160,3.639082,-0.216208,0.919177,1.344960,0.619184,0.166616,-0.688468,-0.264581,2.128876,-2.154466,0.795714,0.356687,-0.702513
107576,-0.848640,1.331418,-0.108785,-2.585488,-0.867428,-0.759639,0.357234,-0.485633,0.312709,0.709773,0.825398,-0.633187,-1.050606,1.157678,0.323965,0.824334,0.353455,0.499989,-0.119834,-0.152242,1.454300,-0.579524,-0.128060,0.542929,0.361240
107577,0.958419,1.178567,0.583521,1.449644,0.577950,0.386636,0.726681,0.702195,-0.702876,1.019342,0.380909,-1.669056,-1.039567,0.173499,-0.047291,0.082285,1.998911,-0.676218,-0.178146,-3.167209,-0.892308,-0.381783,2.890223,-0.486892,1.560852
107578,-0.952244,-0.507610,0.714526,-1.449098,-0.970917,-0.604710,-1.166474,-0.856104,-0.155283,-0.238182,-0.503969,-0.928141,-0.125124,-0.425021,-1.333919,0.196631,-2.572374,-0.000689,-0.695125,-0.002396,0.733933,0.094492,-0.060830,-0.343219,1.248447
107579,0.900660,-0.627853,-0.942350,-0.862731,-1.014966,1.540282,0.912242,-1.021044,0.697869,1.344049,-0.830347,-1.202830,0.464985,-0.219425,0.408615,-2.451418,-0.834359,0.110125,0.146878,-1.521329,2.242911,-1.145633,1.052872,-0.497399,1.104204
107580,0.311784,-1.054663,-0.262358,-0.592618,-2.321518,-0.511886,0.329409,-0.637989,0.689069,-0.659237,0.122707,0.980150,-0.937638,0.380923,0.557121,-0.253922,-0.551927,-1.752470,0.465315,-1.125080,-1.185562,-0.221658,-0.659860,0.266893,1.560500
107581,-1.451335,-0.328400,0.530802,-0.389603,-0.157207,-1.029940,-0.723570,-0.264294,0.411079,1.556227,0.534101,-0.962136,-0.595080,-1.079574,-2.600773,-0.133185,-0.065114,-0.574299,0.779842,0.208787,-1.382206,-0.606316,-0.916298,0.319086,0.299040
107582,1.210186,-0.018630,1.351533,-2.291921,0.166155,0.534261,-3.430797,-0.002401,0.442625,-0.095962,-0.006545,-1.031710,0.139439,-0.278432,-1.040715,0.951792,0.661592,0.254795,0.368213,1.065723,-0.846320,-0.571422,-0.368044,0.659083,0.119056
107583,-0.907745,-0.618276,-1.280123,0.383556,0.229537,-0.686483,0.089164,-0.103813,-0.984756,-0.941879,0.626929,-0.419883,-0.015561,-2.406355,1.534422,1.466463,1.380011,1.575099,0.926176,-0.722281,2.101146,-1.397152,-0.795957,-0.394455,-0.769150
107584,1.206869,-1.116425,0.678608,-0.736815,0.346045,1.004227,-0.637040,-0.035802,0.847509,-1.492713,-1.815015,-2.219685,-1.741511,-0.394170,0.649643,0.407480,-1.636322,-0.455967,0.278753,0.150778,0.270370,0.535469,-0.350520,1.315795,-0.659503
107585,0.154268,1.198436,0.571102,1.395381,-2.142214,-0.404429,0.471137,-0.912967,1.389124,-1.203736,-0.498827,-0.603132,1.334599,1.009172,-1.151218,-0.810307,-0.384831,-0.484104,-0.998379,-0.907933,-0.504167,0.658182,1.099836,0.204674,-0.234631
107586,1.476163,-1.554506,0.586644,0.592117,-1.074188,1.622573,0.188226,-0.876077,-0.326012,-0.685461,-0.574348,0.098859,-0.163383,0.320416,0.334456,-0.237057,1.903875,-0.339528,-0.586102,-0.632646,-2.228072,-0.840108,-2.265841,0.184418,-0.538594
107587,0.633763,-0.429947,-0.251165,0.698819,1.233747,0.484925,-0.256571,0.891303,-1.048443,0.130826,-0.859380,-0.539614,-0.855198,-0.659117,2.057668,0.921636,-0.164803,-0.094863,1.185607,-0.379251,0.626555,-1.917207,-0.110024,0.675497,-0.393293
107588,0.286134,0.425387,0.260616,0.441518,-0.201612,-0.203075,0.101399,-0.178522,-1.413623,0.574729,-0.977183,-0.934070,0.616670,-0.853456,0.403288,0.424213,0.520110,-1.750677,-2.283733,-1.780267,1.221135,-1.681899,-1.561942,0.666355,-0.660687
107589,-0.433418,0.036987,-2.728549,-0.822026,-0.922202,-0.439172,2.267303,-0.971883,0.560485,0.743460,1.460106,-0.390866,0.136472,1.126857,1.263812,0.007161,-1.608839,-0.977795,0.487644,0.157905,-1.125364,1.046712,-0.877941,-0.445451,-0.408020
107590,-0.898336,-0.438987,-0.270618,-0.852786,-0.287966,-0.414707,0.850140,-0.222828,1.746413,-1.004263,0.900644,1.550113,-0.226704,0.164001,0.030258,1.800266,-0.552003,-1.192533,-0.061427,1.934541,-1.021901,0.588180,1.681344,-1.046753,0.885299
107591,0.347810,0.499691,-1.061700,0.841884,-0.162509,0.891567,-0.877328,-0.140161,-0.282594,-0.738303,-0.261811,-0.257957,0.766931,1.832148,-0.532284,0.919349,0.559199,-0.858540,0.258098,-0.947688,-0.509823,0.718841,-1.093044,0.578059,-0.913461
107592,-0.887389,1.058267,2.403552,-1.053938,-2.275807,-1.453489,-2.548443,-0.670124,2.894517,-0.766009,-0.025226,0.928916,-1.322201,0.317828,1.668505,0.487197,0.713573,-1.349456,-0.441494,1.197302,1.829755,1.397774,-0.349585,-1.001757,-0.559204
107593,-1.508199,-1.160731,-1.173201,0.460035,2.185340,-0.668618,-0.541953,0.875380,1.314046,2.075535,0.614355,0.087507,-1.675783,0.639422,0.280817,-0.497327,-0.293458,-0.744906,0.534909,2.121659,-2.224025,0.694198,-1.871069,1.347046,-0.870411
107594,0.910681,-0.956845,0.585643,-0.324473,-0.533255,1.367544,-0.692394,-0.427504,-1.067073,1.431990,0.530622,-0.872575,-0.815702,0.934838,0.514480,1.221480,-0.837252,0.265361,1.492598,2.051816,0.239298,-1.014810,-1.826813,2.037045,0.724255
107595,-0.354621,0.785806,-0.384476,0.498149,0.255753,-0.665202,0.167878,0.524949,1.185253,-0.096230,-1.600233,0.395544,-0.371289,-0.560901,-0.736630,-0.460405,-0.550807,0.500502,0.149594,0.385273,-0.463708,-0.603482,-0.417314,-1.165874,1.425871
107596,2.338735,1.646396,0.405465,-0.530335,-0.004790,1.754130,-0.220166,-0.035445,-1.663215,0.103227,-1.293320,0.257575,1.014155,0.291888,0.640312,1.214451,-0.263871,2.563440,0.707010,-0.053417,-1.072535,-0.401001,0.136425,-0.000825,-0.716447
107597,0.588427,2.179568,0.760394,-0.888230,-1.219976,-0.478350,-0.306941,-0.643137,-1.039834,0.806372,0.538281,-1.492082,0.540515,0.056374,0.853992,-2.045403,1.219654,-1.157250,1.184818,-0.289703,-1.992791,0.737574,0.892732,0.061342,1.066654
107598,-0.232621,0.537381,-0.460884,-0.157536,0.610112,-0.055370,0.403421,0.539463,0.731511,-1.434536,1.144318,0.746358,-0.190701,-0.926717,2.170284,-0.678702,0.719447,1.097152,-0.724734,0.271912,-1.270170,0.744700,-0.790830,0.948540,-0.040149
107599,0.561876,0.374024,0.058960,-1.363877,-0.389807,0.654928,-0.209069,-0.099196,1.863342,1.584552,1.705924,0.183108,1.408959,-0.941969,0.235726,0.943319,-2.283784,-1.089471,0.976146,-1.890232,0.781449,0.209192,0.487846,0.983790,1.232280
107600,-0.163465,-1.914181,-0.701317,-0.844966,-0.254056,0.643675,-0.059335,-0.232754,0.709727,-1.742079,0.038169,0.737880,-0.485244,-0.067237,-0.133310,-0.471723,0.570046,0.325902,-0.033060,0.869269,-0.365926,2.319545,1.691412,0.679305,1.338792
107601,-0.656963,-2.708021,-0.649741,0.789335,0.769031,0.120691,-0.620969,0.813647,0.613635,0.353270,1.304482,-1.173263,1.237988,-0.863538,-1.688250,1.887949,0.185055,-0.614498,0.459966,0.329537,0.386428,-1.403330,0.821698,-0.847335,0.253746
107602,-0.636717,0.481874,-0.276078,0.820331,2.199667,-0.428847,0.430515,0.483200,-0.726401,-1.495155,1.853117,-0.414962,0.228158,-0.753463,-1.583792,-0.931532,-0.007771,-1.655525,-1.120330,1.662379,1.811671,-0.154257,1.949017,-0.567334,0.252859
107603,-0.148462,-0.238296,-0.864620,0.049634,1.278165,0.616158,0.619418,0.710440,0.331205,0.440885,0.253536,0.463820,-0.732362,1.340736,1.105106,-0.182756,0.318782,0.028154,-0.428724,0.672428,-2.037717,-0.460890,1.903492,0.084263,-0.927607
107604,0.617344,-0.576316,-0.811640,0.615283,-0.528159,1.023638,-0.876054,-0.341623,-1.687992,1.609525,1.270114,0.258776,-1.550731,-0.409532,-1.026202,-1.198364,-0.479876,-0.945150,1.232777,0.375323,-1.425766,1.221832,-0.271725,1.117060,0.856670
107605,1.197611,0.895192,-0.488839,1.705605,0.922872,1.261910,-0.824080,0.304776,-0.681350,0.515190,0.487019,0.309444,0.357749,-0.153974,0.842422,1.357608,-0.512429,1.438857,1.345971,-0.382586,-2.099775,1.639391,0.252119,-1.092027,-0.028762
107606,0.223314,-1.104540,0.703682,0.828285,-0.939138,0.359082,0.653368,-0.636787,1.825129,-1.232132,0.825183,0.472250,1.864222,0.440763,-1.826003,0.398777,-1.153595,-0.299943,0.207286,-1.584634,-0.867856,-0.980861,-0.565705,-0.038247,0.059955
107607,-1.277480,1.117048,-0.904641,0.159801,-0.004539,-0.840810,-0.148842,-0.319194,-0.339968,0.408141,-0.276266,-0.531496,-0.791666,-1.417011,-0.634732,-0.559938,-0.164918,0.833935,0.680707,-0.124695,1.153166,0.508597,0.677168,-0.193254,0.204237
107608,-0.786094,1.968888,1.779932,-0.177891,-2.917713,-0.792963,-0.110515,-0.098208,-1.401428,0.249698,-0.396108,0.302617,-0.539676,0.474196,-2.207309,-1.073838,-0.143424,-1.592310,-1.792643,0.062137,-0.743703,-0.884699,-2.471679,-0.322429,0.607475
107609,-0.381669,-0.091415,0.498112,0.039847,0.424848,0.470791,0.508740,0.659308,-0.592022,0.306986,-1.092426,-0.941279,-0.926217,-1.431156,1.208959,0.545423,0.888585,1.354175,-1.572891,-1.278873,0.532539,0.050936,-0.981567,-0.904723,-0.095912
107610,0.503236,0.924733,-0.157859,-0.410975,-0.152469,-0.336771,0.215519,-0.319448,0.406969,0.566887,1.263056,1.720528,1.191016,-0.443574,-1.438409,0.147145,-0.478916,-0.879159,-2.464155,2.006491,0.001397,0.177871,0.012829,-0.824820,-1.188591
107611,-0.716684,-0.733119,1.249365,0.377480,-0.451236,-0.318852,0.496069,-0.678255,0.214558,0.587748,0.345836,0.988702,-0.760042,-0.831678,0.945452,-0.461642,-0.174331,0.532340,0.251995,-1.296686,-0.948290,-0.255163,0.382336,-1.190703,-0.700190
107612,0.816192,-0.493620,0.560830,-0.856724,-0.022202,0.247915,-0.644239,-0.246853,0.831234,1.235399,0.578725,-0.030013,-2.566168,-0.081509,-1.067499,-2.343838,-0.646743,1.564086,1.466608,0.942216,-1.375387,-0.569390,-2.516262,0.227164,1.729220
107613,-0.351555,-0.468763,0.620482,0.853067,-0.328761,-0.429919,-0.022442,-0.394212,0.426657,-2.135325,-0.793817,0.327983,-0.121778,0.461378,0.618181,-0.222817,-0.165157,0.049276,-0.305525,1.216046,0.890384,0.661845,0.145795,0.921949,-0.382198
107614,0.120731,1.807606,-0.182679,0.285805,1.318617,0.032143,-0.332148,0.933202,-0.493003,0.207679,-0.680239,2.044806,-1.083423,-0.389807,-0.932743,0.460906,-1.028380,0.137929,1.400263,0.011319,-1.504834,1.576935,-0.717006,0.156725,0.858719
107615,-1.835287,-2.051217,-1.057520,0.357321,-0.478142,-0.448425,-0.793771,-0.930816,0.385575,2.093941,-0.077002,0.724002,-0.770457,-0.774350,0.516242,2.134999,-0.257643,0.059089,0.095224,-1.944786,-0.006190,1.016163,0.090870,0.395213,-0.752796
107616,-0.312358,0.874270,0.992333,1.888494,0.178539,-0.508185,2.009504,-0.189554,-1.098650,-0.614201,-1.934427,-1.547360,1.525222,0.637053,-0.266638,-0.546764,-0.366819,0.205895,1.408890,0.387147,0.342812,0.147869,0.469003,0.035693,0.889790
107617,0.210209,1.273883,0.035148,-0.102671,-0.325117,0.012374,0.069470,-0.701462,1.001320,2.089956,1.081563,1.563266,0.091476,0.090190,0.940037,-0.135048,0.188287,2.100494,-0.378942,0.972498,1.699006,-0.218556,0.746366,-0.422093,0.044024
107618,0.117015,-1.972128,0.745103,-0.702819,-1.298562,0.156539,-0.565986,-0.866772,-1.980605,-1.399338,-2.403284,-0.595845,-1.014010,0.327175,0.108791,-0.756997,-0.369620,-0.400030,-0.559176,0.342860,-0.121415,-0.426099,0.956015,0.304618,0.908529
107619,0.269816,2.179432,1.857293,1.998624,0.539973,0.425979,3.237833,0.226712,-1.313312,0.744660,1.732247,-0.159336,0.956295,-0.370057,1.110155,0.328393,0.433649,0.331842,-0.330578,-0.502974,1.653428,0.150421,-0.048587,0.388194,0.144053
107620,2.636170,0.181110,0.732763,-0.022527,-0.988236,1.216117,-0.378201,-0.727945,-0.701681,-0.171575,0.670050,-0.269502,-0.592509,-0.638442,-0.208371,-0.139827,0.014915,-0.274696,-1.266982,-0.398442,-0.488673,-0.462638,-0.077947,0.065710,-0.906426
107621,-0.253421,2.068214,-0.453634,-0.342293,-0.824228,-0.518912,0.285643,-0.761117,-0.243923,-1.356113,0.543395,0.265825,-0.630663,-0.318702,0.079050,-0.470978,0.469525,-0.371564,0.395933,-0.277828,-0.279133,-0.185673,-0.290302,0.816207,0.238543
107622,0.335660,0.355764,-0.944972,0.974781,-0.677231,0.289717,-0.702698,-0.245058,0.067922,-0.338096,-0.917866,1.086092,-1.127307,1.191540,0.103200,0.872184,-1.952143,1.075716,-0.409877,-0.820235,0.121524,0.627309,-1.756737,-0.518238,0.204584
107623,-0.181985,-0.598410,0.845842,-0.682241,-0.718408,0.580566,-0.650696,-0.725720,0.868714,0.300598,-0.097784,0.624194,0.842344,-1.680118,-1.162289,-0.375112,0.745967,0.323357,-1.644263,0.474808,-1.152370,-1.508176,1.129143,-0.315962,0.591899
107624,-0.184176,0.252358,0.397739,0.471767,2.617094,-0.341235,0.350140,0.414897,-0.344471,-0.075136,0.452343,-1.367783,0.540588,-1.600827,-1.057688,-1.256075,-1.238506,-0.579270,1.009564,1.192471,-0.883493,-0.824153,1.867601,0.468937,-0.817893
107625,-1.064988,-1.433677,0.587731,0.709467,0.411707,-1.210725,1.119035,0.369838,-0.834862,-1.908314,-0.699262,-1.445061,-0.494544,0.336172,-0.918800,0.370405,0.348521,0.210442,0.128643,-2.041564,0.921117,-1.278192,-0.804317,-0.408543,-0.016855
107626,0.582596,0.912179,-0.391626,0.485334,-1.694088,0.836713,-0.308008,-1.039506,0.340237,0.948931,-1.221987,-0.189528,0.585374,1.492196,-1.176479,0.437330,-1.216157,-0.768171,-1.102052,-0.519273,0.233420,0.178621,1.142271,-0.011039,0.664175
107627,-1.614575,-0.228364,-1.659060,-0.828099,0.012720,-1.300550,1.120655,-0.020454,-0.210006,0.769218,-0.149079,-1.534217,-0.757269,0.455914,-1.168869,1.455611,-1.570731,1.298716,0.816236,2.097914,1.051890,-0.611445,0.786242,0.541467,0.928399
107628,2.650833,-0.122349,-0.064015,1.123472,0.346891,1.737683,-0.537128,0.196642,-1.410613,-0.544843,0.239182,-0.535486,-0.514260,-0.081499,0.391210,0.375399,0.437982,1.767307,-1.246673,0.213260,0.284540,-0.554238,1.245385,-0.854270,0.343876
107629,0.781206,-0.032862,-0.203771,-0.983467,-0.891960,-0.514561,0.669482,-0.596171,-0.711803,-0.182127,-0.977915,1.120656,0.159150,0.254461,0.169260,0.600921,0.215670,1.813157,-0.008833,-0.370632,0.026351,-0.060369,0.243264,0.563009,0.205270
107630,-0.073983,0.341049,-0.201302,-1.034914,-2.839372,0.478481,-0.113088,-0.190153,-1.579668,-0.215538,0.489286,-0.883331,1.308549,-0.439750,-0.104231,-0.509631,1.005947,0.486778,-0.577208,-1.279223,0.461603,-1.354195,0.692400,-1.195418,-0.057721
